|time:0|1:2|2:0|3:0|4:1|5:1|6:0|7:0
|time:2936,484|1:22|2:12|3:20|4:9|5:6|6:0|7:7
|time:2937,517|1:22|2:13|3:15|4:9|5:6|6:0|7:7
|time:2938,555|1:22|2:14|3:21|4:9|5:6|6:0|7:7
|time:2939,58|1:22|2:17|3:18|4:9|5:6|6:0|7:7
|time:2940,609|1:21|2:19|3:22|4:8|5:6|6:0|7:7
|time:2941,651|1:20|2:21|3:17|4:8|5:5|6:0|7:7
|time:2942,706|1:22|2:17|3:15|4:8|5:7|6:0|7:7
|time:2943,75|1:27|2:16|3:12|4:10|5:10|6:0|7:7
|time:2944,79|1:29|2:22|3:14|4:10|5:10|6:0|7:9
|time:2945,819|1:26|2:19|3:19|4:10|5:7|6:0|7:9
|time:2946,844|1:25|2:12|3:15|4:10|5:6|6:0|7:9
|time:2947,889|1:24|2:12|3:17|4:10|5:6|6:0|7:8
|time:2948,917|1:24|2:15|3:15|4:10|5:6|6:0|7:8
|time:2949,943|1:25|2:12|3:12|4:10|5:6|6:0|7:9
|time:2950,977|1:25|2:11|3:21|4:10|5:6|6:0|7:9
|time:2952,02|1:25|2:15|3:22|4:10|5:6|6:0|7:9
|time:2953,053|1:24|2:13|3:15|4:10|5:6|6:0|7:8
|time:2954,092|1:24|2:13|3:14|4:10|5:6|6:0|7:8
|time:2955,118|1:25|2:17|3:16|4:10|5:6|6:0|7:9
|time:2956,276|1:25|2:14|3:14|4:10|5:6|6:0|7:9
|time:2957,303|1:24|2:18|3:17|4:10|5:6|6:0|7:8
|time:2958,339|1:23|2:11|3:19|4:10|5:6|6:0|7:7
|time:2959,381|1:23|2:11|3:17|4:10|5:6|6:0|7:7
|time:2960,427|1:23|2:12|3:14|4:10|5:6|6:0|7:7
|time:2961,468|1:23|2:16|3:18|4:10|5:6|6:0|7:7
|time:2962,51|1:23|2:19|3:19|4:10|5:6|6:0|7:7
|time:2963,548|1:23|2:25|3:14|4:10|5:6|6:0|7:7
|time:2964,581|1:23|2:22|3:13|4:10|5:6|6:0|7:7
|time:2965,613|1:23|2:18|3:14|4:10|5:6|6:0|7:7
|time:2966,647|1:23|2:16|3:13|4:10|5:6|6:0|7:7
|time:2967,671|1:24|2:15|3:15|4:10|5:6|6:0|7:8
|time:2968,7|1:24|2:13|3:18|4:10|5:6|6:0|7:8
|time:2969,727|1:24|2:15|3:14|4:10|5:6|6:0|7:8
|time:2970,765|1:23|2:13|3:14|4:10|5:6|6:0|7:7
|time:2971,796|1:23|2:14|3:11|4:10|5:6|6:0|7:7
|time:2972,833|1:24|2:13|3:19|4:10|5:6|6:0|7:8
|time:2973,877|1:24|2:15|3:23|4:10|5:6|6:0|7:8
|time:2974,907|1:24|2:10|3:23|4:10|5:6|6:0|7:8
|time:2975,945|1:23|2:13|3:18|4:10|5:6|6:0|7:7
|time:2976,971|1:23|2:15|3:19|4:10|5:6|6:0|7:7
|time:2977,997|1:23|2:15|3:22|4:10|5:6|6:0|7:7
|time:2979,028|1:23|2:12|3:20|4:10|5:6|6:0|7:7
|time:2980,057|1:23|2:14|3:23|4:10|5:6|6:0|7:7
|time:2981,081|1:23|2:8|3:24|4:10|5:6|6:0|7:7
|time:2982,112|1:23|2:10|3:19|4:10|5:6|6:0|7:7
|time:2983,146|1:23|2:10|3:18|4:10|5:6|6:0|7:7
|time:2984,176|1:24|2:11|3:19|4:10|5:7|6:0|7:7
|time:2985,203|1:24|2:13|3:24|4:10|5:7|6:0|7:7
|time:2986,236|1:23|2:14|3:16|4:10|5:7|6:0|7:6
|time:2987,288|1:22|2:15|3:16|4:10|5:6|6:0|7:6
|time:2988,332|1:22|2:18|3:18|4:10|5:6|6:0|7:6
|time:2989,374|1:22|2:20|3:23|4:10|5:6|6:0|7:6
|time:2990,398|1:22|2:25|3:17|4:10|5:6|6:0|7:6
|time:2991,426|1:22|2:20|3:19|4:10|5:6|6:0|7:6
|time:2992,469|1:22|2:26|3:19|4:10|5:6|6:0|7:6
|time:2993,511|1:23|2:20|3:19|4:10|5:7|6:0|7:6
|time:2994,6|1:39|2:16|3:15|4:20|5:13|6:0|7:6
|time:2995,719|1:51|2:18|3:14|4:24|5:20|6:0|7:7
|time:2996,851|1:58|2:16|3:12|4:28|5:22|6:0|7:8
|time:2997,938|1:55|2:15|3:13|4:29|5:18|6:0|7:8
|time:2999,004|1:52|2:14|3:13|4:29|5:16|6:0|7:7
|time:3000,083|1:50|2:14|3:14|4:29|5:15|6:0|7:6
|time:3001,136|1:50|2:14|3:12|4:29|5:15|6:0|7:6
|time:3002,24|1:54|2:16|3:14|4:31|5:17|6:0|7:6
|time:3003,452|1:60|2:14|3:14|4:33|5:21|6:0|7:6
|time:3004,62|1:67|2:12|3:14|4:36|5:25|6:0|7:6
|time:3005,73|1:63|2:13|3:12|4:36|5:21|6:0|7:6
|time:3006,851|1:58|2:14|3:13|4:36|5:16|6:0|7:6
|time:3007,917|1:57|2:14|3:15|4:36|5:15|6:0|7:6
|time:3009,034|1:58|2:15|3:13|4:36|5:16|6:0|7:6
|time:3010,534|1:72|2:13|3:11|4:44|5:22|6:0|7:6
|time:3012,033|1:80|2:12|3:11|4:50|5:24|6:0|7:6
|time:3013,679|1:77|2:12|3:11|4:52|5:19|6:0|7:6
|time:3015,079|1:76|2:12|3:11|4:52|5:18|6:0|7:6
|time:3016,354|1:75|2:12|3:12|4:53|5:16|6:0|7:6
|time:3017,602|1:74|2:12|3:14|4:53|5:15|6:0|7:6
|time:3018,718|1:73|2:12|3:12|4:53|5:14|6:0|7:6
|time:3020,034|1:77|2:15|3:13|4:56|5:15|6:0|7:6
|time:3021,587|1:80|2:14|3:10|4:57|5:17|6:0|7:6
|time:3023,177|1:77|2:14|3:11|4:57|5:14|6:0|7:6
|time:3024,463|1:76|2:14|3:9|4:57|5:13|6:0|7:6
|time:3025,778|1:77|2:16|3:9|4:57|5:14|6:0|7:6
|time:3027,411|1:79|2:16|3:11|4:58|5:15|6:0|7:6
|time:3029,076|1:78|2:17|3:9|4:58|5:14|6:0|7:6
|time:3030,734|1:77|2:16|3:9|4:58|5:13|6:0|7:6
|time:3032,068|1:78|2:17|3:9|4:59|5:13|6:0|7:6
|time:3033,401|1:77|2:15|3:9|4:59|5:13|6:0|7:5
|time:3034,815|1:76|2:14|3:9|4:60|5:11|6:0|7:5
|time:3036,049|1:78|2:14|3:9|4:62|5:11|6:0|7:5
|time:3037,385|1:81|2:15|3:9|4:64|5:10|6:0|7:7
|time:3038,745|1:84|2:13|3:8|4:65|5:9|6:0|7:10
|time:3040,078|1:84|2:12|3:9|4:65|5:9|6:0|7:10
|time:3041,261|1:82|2:11|3:8|4:65|5:9|6:0|7:8
|time:3042,51|1:82|2:11|3:10|4:65|5:8|6:0|7:9
|time:3043,698|1:80|2:10|3:9|4:65|5:7|6:0|7:8
|time:3045,197|1:78|2:11|3:9|4:65|5:7|6:0|7:6
|time:3046,322|1:75|2:11|3:9|4:64|5:7|6:0|7:4
|time:3047,514|1:75|2:15|3:12|4:64|5:7|6:0|7:4
|time:3048,724|1:77|2:10|3:9|4:65|5:8|6:0|7:4
|time:3049,957|1:79|2:12|3:9|4:67|5:8|6:0|7:4
|time:3051,157|1:80|2:15|3:10|4:68|5:9|6:0|7:3
|time:3052,319|1:81|2:11|3:10|4:68|5:10|6:0|7:3
|time:3053,566|1:88|2:13|3:11|4:69|5:16|6:0|7:3
|time:3054,824|1:90|2:15|3:12|4:70|5:17|6:0|7:3
|time:3056,131|1:91|2:13|3:10|4:71|5:17|6:0|7:3
|time:3057,71|1:85|2:13|3:10|4:72|5:10|6:0|7:3
|time:3058,872|1:84|2:11|3:11|4:72|5:9|6:0|7:3
|time:3060,054|1:84|2:11|3:10|4:72|5:9|6:0|7:3
|time:3061,254|1:84|2:10|3:10|4:72|5:9|6:0|7:3
|time:3062,496|1:84|2:10|3:12|4:72|5:9|6:0|7:3
|time:3063,621|1:83|2:11|3:12|4:71|5:9|6:0|7:3
|time:3064,842|1:82|2:11|3:13|4:70|5:9|6:0|7:3
|time:3066,107|1:83|2:12|3:14|4:70|5:9|6:0|7:4
|time:3067,279|1:83|2:11|3:16|4:70|5:9|6:0|7:4
|time:3068,446|1:84|2:10|3:17|4:70|5:9|6:0|7:5
|time:3069,603|1:82|2:9|3:17|4:70|5:8|6:0|7:4
|time:3070,709|1:82|2:8|3:16|4:70|5:8|6:0|7:4
|time:3071,855|1:82|2:9|3:16|4:71|5:8|6:0|7:3
|time:3073,005|1:83|2:7|3:16|4:71|5:9|6:0|7:3
|time:3074,155|1:82|2:8|3:15|4:70|5:9|6:0|7:3
|time:3075,34|1:81|2:8|3:16|4:70|5:8|6:0|7:3
|time:3076,444|1:81|2:7|3:14|4:70|5:8|6:0|7:3
|time:3077,621|1:81|2:8|3:15|4:70|5:8|6:0|7:3
|time:3078,843|1:82|2:11|3:16|4:70|5:9|6:0|7:3
|time:3080,067|1:81|2:10|3:16|4:69|5:9|6:0|7:3
|time:3081,278|1:81|2:9|3:16|4:69|5:9|6:0|7:3
|time:3082,637|1:80|2:8|3:16|4:69|5:8|6:0|7:3
|time:3083,897|1:81|2:7|3:15|4:69|5:9|6:0|7:3
|time:3085,28|1:82|2:7|3:16|4:71|5:8|6:0|7:3
|time:3086,669|1:84|2:8|3:16|4:72|5:9|6:0|7:3
|time:3087,889|1:84|2:7|3:15|4:72|5:9|6:0|7:3
|time:3089,275|1:84|2:7|3:15|4:73|5:8|6:0|7:3
|time:3090,622|1:84|2:6|3:14|4:73|5:8|6:0|7:3
|time:3091,833|1:83|2:8|3:17|4:73|5:7|6:0|7:3
|time:3092,976|1:82|2:7|3:13|4:73|5:6|6:0|7:3
|time:3094,313|1:83|2:7|3:12|4:74|5:6|6:0|7:3
|time:3095,59|1:83|2:10|3:13|4:74|5:6|6:0|7:3
|time:3096,793|1:83|2:9|3:12|4:74|5:6|6:0|7:3
|time:3098,021|1:82|2:11|3:12|4:74|5:5|6:0|7:3
|time:3099,282|1:82|2:12|3:12|4:74|5:5|6:0|7:3
|time:3100,782|1:82|2:11|3:12|4:74|5:5|6:0|7:3
|time:3101,979|1:82|2:9|3:10|4:74|5:5|6:0|7:3
|time:3103,131|1:82|2:10|3:11|4:74|5:5|6:0|7:3
|time:3104,245|1:82|2:9|3:11|4:74|5:5|6:0|7:3
|time:3105,414|1:84|2:9|3:12|4:74|5:7|6:0|7:3
|time:3106,595|1:85|2:8|3:11|4:75|5:7|6:0|7:3
|time:3107,718|1:83|2:9|3:13|4:75|5:5|6:0|7:3
|time:3108,998|1:83|2:7|3:12|4:75|5:5|6:0|7:3
|time:3110,222|1:83|2:7|3:10|4:75|5:5|6:0|7:3
|time:3111,423|1:85|2:7|3:10|4:75|5:6|6:0|7:4
|time:3112,685|1:85|2:7|3:11|4:75|5:6|6:0|7:4
|time:3113,959|1:85|2:7|3:11|4:75|5:6|6:0|7:4
|time:3115,172|1:83|2:7|3:13|4:75|5:5|6:0|7:3
|time:3116,405|1:83|2:9|3:11|4:75|5:5|6:0|7:3
|time:3117,642|1:83|2:5|3:12|4:75|5:5|6:0|7:3
|time:3118,757|1:83|2:6|3:13|4:75|5:5|6:0|7:3
|time:3119,935|1:83|2:6|3:14|4:75|5:5|6:0|7:3
|time:3121,088|1:83|2:7|3:14|4:75|5:5|6:0|7:3
|time:3122,255|1:83|2:7|3:15|4:75|5:5|6:0|7:3
|time:3123,376|1:83|2:9|3:15|4:75|5:5|6:0|7:3
|time:3124,624|1:83|2:11|3:13|4:75|5:5|6:0|7:3
|time:3125,883|1:84|2:11|3:13|4:75|5:5|6:0|7:4
|time:3127,049|1:85|2:9|3:12|4:76|5:5|6:0|7:4
|time:3128,219|1:84|2:8|3:11|4:76|5:5|6:0|7:3
|time:3129,406|1:83|2:6|3:11|4:75|5:5|6:0|7:3
